Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,HIVE-14090,12982733,JDOExceptions thrown by the Metastore have their full stack trace returned to clients,stakiar,stakiar,Major,Closed,Fixed,24/Jun/16 16:15,08/Dec/16 14:38,
Bug,HIVE-14073,12981536,update config whiltelist for sql std authorization ,thejas,thejas,Major,Closed,Fixed,21/Jun/16 22:35,08/Dec/16 14:39,
Bug,HIVE-14062,12981106,Changes from HIVE-13502 overwritten by HIVE-13566,ngangam,ngangam,Major,Closed,Fixed,20/Jun/16 22:03,25/Jul/18 20:04,
Bug,HIVE-14060,12981085,"Hive: Remove bogus ""localhost"" from Hive splits",gopalv,gopalv,Major,Closed,Fixed,20/Jun/16 21:18,26/Jul/17 03:30,
Bug,HIVE-14059,12980885,Missing license headers for two files,jcamacho,jcamacho,Minor,Closed,Fixed,20/Jun/16 15:02,27/Feb/24 22:23,
Bug,HIVE-14053,12980337,Hive should report that primary keys can't be null.,pxiong,cartershanklin,Minor,Closed,Fixed,17/Jun/16 22:49,26/Jul/17 03:30,
Bug,HIVE-14010,12978632,parquet-logging.properties from HIVE_CONF_DIR should be used when available,prasanth_j,prasanth_j,Major,Closed,Fixed,14/Jun/16 07:07,21/Jun/16 15:06,
Bug,HIVE-14004,12978242,Minor compaction produces ArrayIndexOutOfBoundsException: 7 in SchemaEvolution.getFileType,ekoifman,ekoifman,Major,Closed,Fixed,13/Jun/16 17:50,08/Dec/16 14:39,
Bug,HIVE-14003,12978186,queries running against llap hang at times - preemption issues,sseth,taksaito,Major,Closed,Fixed,13/Jun/16 15:13,08/Dec/16 14:39,
Bug,HIVE-13997,12977908,Insert overwrite directory doesn't overwrite existing files,lirui,lirui,Major,Closed,Fixed,12/Jun/16 02:39,11/Mar/20 17:39,
Bug,HIVE-13974,12976993,ORC Schema Evolution doesn't support add columns to non-last STRUCT columns,mmccline,mmccline,Blocker,Resolved,Duplicate,08/Jun/16 20:12,23/Nov/16 10:39,
Bug,HIVE-13973,12976880,Extend support for other primitive types in windowing expressions,jcamacho,jcamacho,Major,Closed,Fixed,08/Jun/16 14:37,27/Feb/24 22:23,
Bug,HIVE-13972,12976710,Resolve class dependency issue introduced by HIVE-13354,wzheng,wzheng,Blocker,Closed,Fixed,08/Jun/16 05:27,21/Jun/16 15:06,
Bug,HIVE-13961,12976557,ACID: Major compaction fails to include the original bucket files if there's no delta directory,wzheng,wzheng,Blocker,Closed,Fixed,07/Jun/16 18:04,27/Feb/24 22:23,
Bug,HIVE-13955,12976197,Include service-rpc and llap-ext-client in packaging files,jcamacho,jcamacho,Blocker,Closed,Fixed,06/Jun/16 20:59,27/Feb/24 22:23,
Bug,HIVE-13945,12975668,Decimal value is displayed as rounded when selecting where clause with that decimal value.,sershe,taksaito,Critical,Resolved,Fixed,03/Jun/16 23:59,24/Feb/22 03:51,
Bug,HIVE-13934,12975337,Configure Tez to make nocondiional task size memory available for the Processor,wzheng,wzheng,Major,Closed,Fixed,02/Jun/16 23:45,08/Dec/16 14:38,
Bug,HIVE-13929,12975256,org.apache.hadoop.hive.metastore.api.DataOperationType class not found error when a job is submitted by hive,ekoifman,ekoifman,Blocker,Closed,Fixed,02/Jun/16 18:23,21/Jun/16 15:06,
Bug,HIVE-13928,12975241,Hive2: float value need to be single quoted inside where clause to return rows when it doesn't have to be,,taksaito,Critical,Resolved,Not A Problem,02/Jun/16 17:40,22/Jun/16 01:18,
Bug,HIVE-13927,12975231,Adding missing header to Java files,jcamacho,jcamacho,Major,Closed,Fixed,02/Jun/16 17:12,27/Feb/24 22:23,
Bug,HIVE-13924,12975067,(Vectorization) Error evaluating ((bool0 and (not bool1)) or (bool1 and (not bool0))),mmccline,mmccline,Critical,Closed,Fixed,02/Jun/16 06:53,07/Jul/16 21:02,
Bug,HIVE-13914,12974997,Changing a column of orc table from float to double adds some fractional digits,,taksaito,Major,Resolved,Not A Problem,02/Jun/16 00:40,10/Jun/16 03:13,
Bug,HIVE-13912,12974989,DbTxnManager.commitTxn(): ORA-00918: column ambiguously defined,ekoifman,ekoifman,Blocker,Closed,Fixed,02/Jun/16 00:14,21/Jun/16 15:05,
Bug,HIVE-13911,12974982,load inpath fails throwing org.apache.hadoop.security.AccessControlException,hsubramaniyan,hsubramaniyan,Major,Closed,Fixed,01/Jun/16 23:57,02/Dec/16 21:36,
Bug,HIVE-13904,12974841,Ignore case when retrieving ColumnInfo from RowResolver,jcamacho,jcamacho,Major,Closed,Fixed,01/Jun/16 15:50,27/Feb/24 22:24,
Bug,HIVE-13889,12973783,HiveServer2 shows stack trace when parsing invalid inputs,,Takuma,Trivial,Resolved,Duplicate,29/May/16 08:24,27/Feb/24 22:23,
Bug,HIVE-13887,12973768,"LazySimpleSerDe should parse ""NULL"" dates faster",gopalv,gopalv,Major,Resolved,Fixed,29/May/16 05:34,21/Jul/17 17:45,
Bug,HIVE-13882,12973558,"When hive.server2.async.exec.async.compile is turned on, from JDBC we will get ""The query did not generate a result set"" ",aihuaxu,aihuaxu,Major,Closed,Fixed,27/May/16 20:38,27/Feb/24 22:23,
Bug,HIVE-13878,12973425,Vectorization: Column pruning for Text vectorization,mmccline,gopalv,Major,Closed,Fixed,27/May/16 14:22,26/Jul/17 03:30,
Bug,HIVE-13876,12973354,Vectorization: Port HIVE-11544 to LazySimpleDeserializeRead,gopalv,gopalv,Critical,Closed,Fixed,27/May/16 09:28,23/Nov/16 10:06,
Bug,HIVE-13872,12973291,Vectorization: Fix cross-product reduce sink serialization,mmccline,gopalv,Major,Closed,Fixed,27/May/16 03:57,27/Feb/24 22:23,
Bug,HIVE-13871,12973270,Tez exec summary does not get the HIVE counters right,,gopalv,Major,Resolved,Duplicate,27/May/16 02:01,27/Feb/24 22:23,
Bug,HIVE-13867,12973220,restore HiveAuthorizer interface changes,thejas,thejas,Blocker,Closed,Fixed,26/May/16 22:22,27/Feb/24 22:23,
Bug,HIVE-13863,12973065,Improve AnnotateWithStatistics with support for cartesian product,jcamacho,jcamacho,Major,Closed,Fixed,26/May/16 13:52,27/Feb/24 22:24,
Bug,HIVE-13861,12973014,Fix up nullability issue that might be created by pull up constants rules,jcamacho,jcamacho,Major,Closed,Fixed,26/May/16 10:03,27/Feb/24 22:23,
Bug,HIVE-13859,12972951,mask() UDF not retaining day and month field values,,madhan,Major,Closed,Fixed,26/May/16 05:04,21/Jun/16 15:06,
Bug,HIVE-13856,12972871,Fetching transaction batches during ACID streaming against Hive Metastore using Oracle DB fails,ekoifman,deepesh,Blocker,Closed,Fixed,25/May/16 21:50,27/Feb/24 22:23,
Bug,HIVE-13849,12972774,Wrong plan for hive.optimize.sort.dynamic.partition=true,jcamacho,jcamacho,Critical,Closed,Fixed,25/May/16 16:58,27/Feb/24 22:23,
Bug,HIVE-13845,12972670,Delete beeline/pom.xml.orig,jcamacho,jcamacho,Minor,Closed,Fixed,25/May/16 10:13,27/Feb/24 22:23,
Bug,HIVE-13841,12972584,Orc split generation returns different strategies with cache enabled vs disabled,prasanth_j,prasanth_j,Major,Closed,Fixed,25/May/16 02:04,21/Jun/16 15:06,
Bug,HIVE-13840,12972581,Orc split generation is reading file footers twice,prasanth_j,prasanth_j,Critical,Closed,Fixed,25/May/16 01:23,21/Jun/16 15:06,
Bug,HIVE-13834,12972468,Use LinkedHashMap instead of HashMap for LockRequestBuilder to maintain predictable iteration order,wzheng,wzheng,Major,Resolved,Fixed,24/May/16 18:09,21/Jul/17 17:45,
Bug,HIVE-13833,12972459,Add an initial delay when starting the heartbeat,wzheng,wzheng,Minor,Closed,Fixed,24/May/16 17:51,27/Feb/24 22:23,
Bug,HIVE-13832,12972416,Add missing license header to files,jcamacho,jcamacho,Major,Closed,Fixed,24/May/16 15:35,27/Feb/24 22:23,
Bug,HIVE-13831,12972359,Error pushing predicates to HBase storage handler,jcamacho,jcamacho,Major,Closed,Fixed,24/May/16 10:58,27/Feb/24 22:24,
Bug,HIVE-13821,12972145,OrcSplit groups all delta files together into a single split,prasanth_j,prasanth_j,Critical,Closed,Fixed,23/May/16 18:28,21/Jun/16 15:08,
Bug,HIVE-13818,12971974,Fast Vector MapJoin Long hashtable has to handle all integral types,gopalv,mmccline,Critical,Closed,Fixed,23/May/16 07:32,21/Jun/16 15:08,
Bug,HIVE-13809,12971596,Hybrid Grace Hash Join memory usage estimation didn't take into account the bloom filter size,wzheng,wzheng,Major,Closed,Fixed,20/May/16 17:55,27/Feb/24 22:23,
Bug,HIVE-13784,12970886,Hive Metastore start failed on Oracle DB,hsubramaniyan,hsubramaniyan,Blocker,Closed,Fixed,18/May/16 18:54,21/Jun/16 15:08,
Bug,HIVE-13779,12970584,Fraction of second is lost when you change column from timestamp to string,,taksaito,Major,Resolved,Not A Bug,18/May/16 00:26,24/May/16 15:49,
Bug,HIVE-13777,12970541,NPE is thrown when select table after change column from string to decimal,,taksaito,Major,Resolved,Cannot Reproduce,17/May/16 21:18,24/May/16 15:49,
Bug,HIVE-13767,12970078,Wrong type inferred in Semijoin condition leads to AssertionError,jcamacho,jcamacho,Major,Closed,Fixed,16/May/16 17:31,27/Feb/24 22:24,
Bug,HIVE-13753,12969412,Make metastore client thread safe in DbTxnManager,wzheng,wzheng,Major,Closed,Fixed,12/May/16 22:48,21/Jun/16 15:08,
Bug,HIVE-13751,12969374,LlapOutputFormatService should have a configurable send buffer size,prasanth_j,prasanth_j,Major,Closed,Fixed,12/May/16 19:35,27/Feb/24 22:23,
Bug,HIVE-13743,12968159,Data move codepath is broken with hive (2.1.0-SNAPSHOT),ashutoshc,rajesh.balamohan,Major,Closed,Fixed,12/May/16 00:06,21/Jun/16 15:08,
Bug,HIVE-13730,12967179,Avoid double spilling the same partition when memory threshold is set very low,wzheng,vikram.dixit,Blocker,Closed,Fixed,10/May/16 19:52,21/Jun/16 15:08,
Bug,HIVE-13728,12966972,TestHBaseSchemaTool fails on master,sershe,ashutoshc,Major,Closed,Fixed,10/May/16 16:35,21/Jun/16 15:08,
Bug,HIVE-13720,12966214,TestLlapTaskCommunicator fails on master,sseth,ashutoshc,Major,Closed,Fixed,09/May/16 17:31,21/Jun/16 15:08,
Bug,HIVE-13719,12966211,TestConverters fails on master,sseth,ashutoshc,Major,Closed,Fixed,09/May/16 17:28,21/Jun/16 15:08,
Bug,HIVE-13712,12965803,LLAP: LlapServiceDriver should package hadoop-metrics2-llapdaemon.properties when available,prasanth_j,prasanth_j,Major,Closed,Fixed,07/May/16 05:36,21/Jun/16 15:08,
Bug,HIVE-13705,12965637,Insert into table removes existing data,aihuaxu,aihuaxu,Major,Closed,Fixed,06/May/16 16:14,20/Sep/17 06:32,
Bug,HIVE-13702,12965462,TestHiveSessionImpl fails on master,vgumashta,ashutoshc,Major,Resolved,Duplicate,06/May/16 01:10,24/May/16 15:49,
Bug,HIVE-13701,12965459,LLAP: Use different prefix for llap task scheduler metrics,prasanth_j,prasanth_j,Major,Closed,Fixed,06/May/16 00:52,21/Jun/16 15:08,
Bug,HIVE-13700,12965432,TestHiveOperationType is failing on master,hsubramaniyan,ashutoshc,Major,Closed,Fixed,05/May/16 22:18,21/Jun/16 15:08,
Bug,HIVE-13693,12965332,Multi-insert query drops Filter before file output when there is a.val <> b.val,jcamacho,jcamacho,Major,Closed,Fixed,05/May/16 17:40,27/Feb/24 22:23,
Bug,HIVE-13686,12964938,TestRecordReaderImpl is deleting target/tmp causing all the tests after it to fail,prongs,prongs,Major,Closed,Fixed,04/May/16 10:35,21/Jun/16 15:08,
Bug,HIVE-13683,12964828,Remove erroneously included patch file,gates,gates,Major,Closed,Fixed,03/May/16 22:51,21/Jun/16 15:08,
Bug,HIVE-13671,12964444,Add PerfLogger to log4j2.properties logger,prasanth_j,prasanth_j,Major,Closed,Fixed,02/May/16 21:24,21/Jun/16 15:10,
Bug,HIVE-13645,12963608,Beeline needs null-guard around hiveVars and hiveConfVars read,sushanth,sushanth,Minor,Closed,Fixed,28/Apr/16 19:42,21/Jun/16 15:10,
Bug,HIVE-13628,12963215,Support for permanent functions - error handling if no restart,vikram.dixit,vikram.dixit,Major,Closed,Fixed,27/Apr/16 17:17,21/Jun/16 15:11,
Bug,HIVE-13622,12962847,WriteSet tracking optimizations,ekoifman,ekoifman,Critical,Closed,Fixed,27/Apr/16 01:01,01/Oct/19 22:07,
Bug,HIVE-13621,12962844,compute stats in certain cases fails with NPE,pxiong,vikram.dixit,Major,Closed,Fixed,27/Apr/16 00:45,21/Jun/16 15:10,
Bug,HIVE-13619,12962795,Bucket map join plan is incorrect,vikram.dixit,vikram.dixit,Major,Closed,Fixed,26/Apr/16 22:48,21/Jun/16 15:10,
Bug,HIVE-13600,12962075,LLAP: Web service selector channel thread is getting completely blocked,,prasanth_j,Major,Resolved,Invalid,24/Apr/16 05:30,24/Apr/16 05:49,
Bug,HIVE-13599,12962074,LLAP: Incorrect handling of the preemption queue on finishable state updates,sseth,prasanth_j,Critical,Closed,Fixed,24/Apr/16 05:06,27/Feb/24 22:23,
Bug,HIVE-13572,12960577,Redundant setting full file status in Hive::copyFiles,lirui,lirui,Major,Closed,Fixed,21/Apr/16 03:20,21/Jun/16 15:10,
Bug,HIVE-13563,12960517,Hive Streaming does not honor orc.compress.size and orc.stripe.size table properties,wzheng,wzheng,Major,Closed,Fixed,20/Apr/16 22:39,27/Feb/24 22:23,
Bug,HIVE-13533,12959586,Remove AST dump,jcamacho,jcamacho,Major,Closed,Fixed,18/Apr/16 09:15,27/Feb/24 22:24,
Bug,HIVE-13510,12958658,Dynamic partitioning doesn’t work when remote metastore is used,yalovyyi,yalovyyi,Critical,Closed,Fixed,13/Apr/16 23:20,21/Jun/16 15:12,
Bug,HIVE-13494,12958234,LLAP: Some metrics from daemon are not exposed to hadoop-metrics2,prasanth_j,prasanth_j,Major,Closed,Fixed,12/Apr/16 20:27,21/Jun/16 15:12,
Bug,HIVE-13488,12957935,Restore dag summary when tez exec print summary enabled and in-place updates disabled,prasanth_j,prasanth_j,Major,Closed,Fixed,12/Apr/16 01:14,21/Jun/16 15:12,
Bug,HIVE-13487,12957932,Finish time is wrong when perflog is missing SUBMIT_TO_RUNNING,prasanth_j,prasanth_j,Major,Closed,Fixed,12/Apr/16 01:12,21/Jun/16 17:19,
Bug,HIVE-13485,12957887,Session id appended to thread name multiple times.,vikram.dixit,vikram.dixit,Major,Closed,Fixed,11/Apr/16 22:04,22/Jun/16 01:30,
Bug,HIVE-13458,12957034,Heartbeater doesn't fail query when heartbeat fails,wzheng,wzheng,Major,Closed,Fixed,07/Apr/16 21:51,21/Jun/16 15:12,
Bug,HIVE-13452,12956722,StatsOptimizer should return no rows on empty table with group by,pxiong,ashutoshc,Major,Resolved,Fixed,07/Apr/16 02:08,14/Dec/17 16:25,
Bug,HIVE-13438,12956593,Add a service check script for llap,vikram.dixit,vikram.dixit,Major,Closed,Fixed,06/Apr/16 18:35,21/Jun/16 15:16,
Bug,HIVE-13434,12956497,BaseSemanticAnalyzer.unescapeSQLString doesn't unescape \u0000 style character literals.,sarutak,sarutak,Major,Closed,Fixed,06/Apr/16 14:13,21/Jun/16 15:16,
Bug,HIVE-13396,12954825,LLAP: Include hadoop-metrics2.properties file LlapServiceDriver,prasanth_j,prasanth_j,Major,Closed,Fixed,31/Mar/16 01:14,21/Jun/16 15:16,
Bug,HIVE-13388,12954694,Fix inconsistent content due to Thrift changes,wzheng,wzheng,Major,Closed,Fixed,30/Mar/16 17:42,21/Jun/16 15:16,
Bug,HIVE-13383,12954543,RetryingMetaStoreClient retries non retriable embedded metastore client ,thejas,thejas,Major,Closed,Fixed,30/Mar/16 07:11,26/Jul/17 03:30,
Bug,HIVE-13361,12953415,Orc concatenation should enforce the compression buffer size,prasanth_j,yeeza,Critical,Closed,Fixed,24/Mar/16 22:00,21/Jun/16 15:16,
Bug,HIVE-13343,12953021,Need to disable hybrid grace hash join in llap mode except for dynamically partitioned hash join,vikram.dixit,vikram.dixit,Major,Closed,Fixed,23/Mar/16 23:08,21/Jun/16 15:43,
Bug,HIVE-13342,12953012,Improve logging in llap decider and throw exception in case llap mode is all but we cannot run in llap.,vikram.dixit,vikram.dixit,Major,Closed,Fixed,23/Mar/16 22:33,21/Jun/16 15:43,
Bug,HIVE-13330,12952582,ORC vectorized string dictionary reader does not differentiate null vs empty string dictionary,prasanth_j,prasanth_j,Critical,Closed,Fixed,22/Mar/16 20:29,21/Jun/16 15:43,
Bug,HIVE-13327,12952316,SessionID added to HS2 threadname does not trim spaces,prasanth_j,cartershanklin,Major,Closed,Fixed,22/Mar/16 04:43,21/Jun/16 15:43,
Bug,HIVE-13325,12952242,Excessive logging when ORC PPD fails type conversions,prasanth_j,sseth,Major,Closed,Fixed,21/Mar/16 23:07,21/Jun/16 15:44,
Bug,HIVE-13320,12952147,Apply HIVE-11544 to explicit conversions as well as implicit ones,ndembla,gopalv,Major,Closed,Fixed,21/Mar/16 19:14,21/Jun/16 15:43,
Bug,HIVE-13291,12950731,ORC BI Split strategy should consider block size instead of file size,prasanth_j,gopalv,Major,Closed,Fixed,16/Mar/16 03:32,21/Jun/16 15:44,
Bug,HIVE-13287,12950464,Add logic to estimate stats for IN operator,jcamacho,jcamacho,Major,Closed,Fixed,15/Mar/16 09:56,08/Jul/24 08:29,
Bug,HIVE-13285,12950128,Orc concatenation may drop old files from moving to final path,prasanth_j,prasanth_j,Critical,Closed,Fixed,15/Mar/16 00:29,21/Jun/16 15:44,
Bug,HIVE-13284,12950099,Make ORC Reader resilient to 0 length files,prasanth_j,prasanth_j,Major,Resolved,Fixed,14/Mar/16 22:54,07/Oct/16 02:56,
Bug,HIVE-13269,12949298,Simplify comparison expressions using column stats,jcamacho,jcamacho,Major,Closed,Fixed,11/Mar/16 20:31,27/Feb/24 22:24,
Bug,HIVE-13267,12949041,Vectorization: Add SelectLikeStringColScalar for non-filter operations,gopalv,gopalv,Major,Closed,Fixed,11/Mar/16 09:50,27/Feb/24 22:23,
Bug,HIVE-13262,12948961,LLAP: Remove log levels from DebugUtils,prasanth_j,prasanth_j,Major,Closed,Fixed,11/Mar/16 00:57,21/Jun/16 15:43,
Bug,HIVE-13258,12948641,LLAP: Add hdfs bytes read and spilled bytes to tez print summary,prasanth_j,prasanth_j,Major,Closed,Fixed,10/Mar/16 02:50,27/Feb/24 22:23,
Bug,HIVE-13256,12948638,LLAP: RowGroup counter is wrong,prasanth_j,prasanth_j,Major,Resolved,Duplicate,10/Mar/16 02:35,24/May/16 15:54,
Bug,HIVE-13255,12948623,FloatTreeReader.nextVector is expensive ,prasanth_j,prasanth_j,Major,Closed,Fixed,10/Mar/16 01:40,21/Jun/16 15:44,
Bug,HIVE-13251,12948578,hive can't read the decimal in AVRO file generated from previous version,aihuaxu,aihuaxu,Major,Closed,Fixed,09/Mar/16 22:29,15/Oct/16 04:33,
Bug,HIVE-13246,12948505,Add log line to ORC writer to print out the file path,prasanth_j,sseth,Trivial,Closed,Fixed,09/Mar/16 19:39,21/Jun/16 15:43,
Bug,HIVE-13245,12948495,VectorDeserializeRow throws IndexOutOfBoundsException,,prasanth_j,Major,Resolved,Duplicate,09/Mar/16 19:07,24/May/16 15:54,
Bug,HIVE-13242,12948444,DISTINCT keyword is dropped by the parser for windowing,jcamacho,jcamacho,Major,Closed,Fixed,09/Mar/16 16:28,27/Feb/24 22:23,
Bug,HIVE-13233,12948121,Use min and max values to estimate better stats for comparison operators,jcamacho,jcamacho,Major,Closed,Fixed,08/Mar/16 19:18,27/Feb/24 22:24,
Bug,HIVE-13227,12947942,LLAP: Change daemon initialization logs from INFO to WARN,prasanth_j,prasanth_j,Major,Closed,Fixed,08/Mar/16 08:29,21/Jun/16 15:43,
Bug,HIVE-13225,12947893,LLAP: Stripe metadata cache holds unreachable keys ,gopalv,gopalv,Major,Resolved,Invalid,08/Mar/16 03:28,08/Mar/16 20:16,
Bug,HIVE-13223,12947852,HoS  may hang for queries that run on 0 splits ,ashutoshc,ashutoshc,Major,Closed,Fixed,08/Mar/16 00:13,21/Jun/16 15:44,
Bug,HIVE-13210,12947120,Revert changes in HIVE-12994 related to metastore,jcamacho,jcamacho,Major,Closed,Fixed,04/Mar/16 22:47,27/Feb/24 22:23,
Bug,HIVE-13209,12947098,metastore get_delegation_token fails with null ip address,thejas,asreekumar,Major,Closed,Fixed,04/Mar/16 21:39,21/Jun/16 15:43,
Bug,HIVE-13199,12946358,NDC stopped working in LLAP logging,prasanth_j,sershe,Major,Closed,Fixed,03/Mar/16 00:50,21/Jun/16 15:44,
Bug,HIVE-13197,12946127,Add adapted constprog2.q and constprog_partitioner.q tests back,ashutoshc,jcamacho,Major,Closed,Fixed,02/Mar/16 12:09,27/Feb/24 22:24,
Bug,HIVE-13191,12945921,DummyTable map joins mix up columns between tables,jcamacho,gopalv,Major,Closed,Fixed,01/Mar/16 19:29,27/Feb/24 22:23,
Bug,HIVE-13190,12945911,Vectorization: Dummy table row-limits get multiplied 100x accidentally,mmccline,gopalv,Major,Resolved,Duplicate,01/Mar/16 19:01,19/Mar/16 00:43,
Bug,HIVE-13185,12945625,orc.ReaderImp.ensureOrcFooter() method fails on small text files with IndexOutOfBoundsException,yalovyyi,yalovyyi,Major,Closed,Fixed,29/Feb/16 21:44,18/Aug/16 01:03,
Bug,HIVE-13163,12944734,"ORC MemoryManager thread checks are fatal, should WARN ",gopalv,gopalv,Major,Closed,Fixed,26/Feb/16 01:26,21/Jun/16 15:43,
Bug,HIVE-13153,12944364,SessionID is appended to thread name twice,prasanth_j,prasanth_j,Major,Closed,Fixed,25/Feb/16 02:50,21/Jun/16 15:43,
Bug,HIVE-13135,12941624,LLAP: HTTPS Webservices needs trusted keystore configs,gopalv,gopalv,Major,Closed,Fixed,24/Feb/16 03:27,21/Jun/16 15:43,
Bug,HIVE-13134,12941621,JDBC: JDBC Standalone should not be in the lib dir by default,gopalv,gopalv,Major,Closed,Fixed,24/Feb/16 03:04,27/Jan/17 02:44,
Bug,HIVE-13128,12941546,NullScan fails on a secure setup,sseth,sseth,Critical,Closed,Fixed,23/Feb/16 21:30,21/Jun/16 15:43,
Bug,HIVE-13119,12941229,java.io.IOException: java.io.IOException: ORC does not support type conversion from CHAR to VARCHAR (due to Schema Evolution HIVE-11981),mmccline,mmccline,Critical,Resolved,Cannot Reproduce,22/Feb/16 23:52,03/May/16 23:01,
Bug,HIVE-13110,12940749,LLAP: Package log4j2 jars into Slider pkg,gopalv,gopalv,Major,Closed,Fixed,20/Feb/16 06:34,21/Jun/16 15:43,
Bug,HIVE-13109,12940743,NPE: Fix NDV estimator use within the StatsOptimizer,gopalv,gopalv,Major,Resolved,Done,20/Feb/16 04:39,02/Jun/16 10:11,
Bug,HIVE-13100,12940668,Revert HIVE-13015 that bundles log4j2 jars in hive-exec.jar,prasanth_j,prasanth_j,Major,Closed,Fixed,19/Feb/16 22:00,21/Jun/16 15:43,
Bug,HIVE-13096,12940523,Cost to choose side table in MapJoin conversion based on cumulative cardinality,jcamacho,jcamacho,Major,Closed,Fixed,19/Feb/16 14:41,27/Feb/24 22:23,
Bug,HIVE-13094,12940426,CBO: Assertion error  in Case expression,jcamacho,gopalv,Major,Closed,Fixed,19/Feb/16 08:33,27/Feb/24 22:23,
Bug,HIVE-13089,12940282,Rounding in Stats for equality expressions,jcamacho,jcamacho,Major,Closed,Fixed,18/Feb/16 20:55,27/Feb/24 22:23,
Bug,HIVE-13087,12940240,LLAP: Print STW pause time and useful application time,prasanth_j,prasanth_j,Major,Closed,Fixed,18/Feb/16 19:04,21/Jun/16 15:43,
Bug,HIVE-13086,12940234,LLAP: Programmatically initialize log4j2 to print out the properties location,prasanth_j,prasanth_j,Major,Closed,Fixed,18/Feb/16 18:47,21/Jun/16 15:43,
Bug,HIVE-13083,12940074,Writing HiveDecimal to ORC can wrongly suppress present stream,prasanth_j,yeeza,Major,Closed,Fixed,18/Feb/16 06:33,27/Dec/18 23:03,
Bug,HIVE-13079,12940013,LLAP: Allow reading log4j properties from default JAR resources,gopalv,gopalv,Major,Closed,Fixed,18/Feb/16 01:18,21/Jun/16 15:43,
Bug,HIVE-13077,12939929,LLAP: Scrub daemon-site.xml from client configs,gopalv,gopalv,Major,Closed,Fixed,17/Feb/16 20:37,21/Jun/16 15:44,
Bug,HIVE-13070,12939767,"Precommit HMS tests should run in addition to precommit normal tests, not instead of",jcamacho,jcamacho,Major,Closed,Fixed,17/Feb/16 10:14,27/Feb/24 22:23,
Bug,HIVE-13062,12939352,Hive metastore test failing,jcamacho,jcamacho,Major,Closed,Fixed,15/Feb/16 19:33,27/Feb/24 22:23,
Bug,HIVE-13042,12938552,OrcFiledump runs into an ArrayIndexOutOfBoundsException when running against old versions of ORC files,rajesh.balamohan,rajesh.balamohan,Major,Closed,Fixed,11/Feb/16 16:34,21/Jun/16 15:43,
Bug,HIVE-13036,12938323,Split hive.root.logger separately to make it compatible with log4j1.x (for remaining services),prasanth_j,prasanth_j,Major,Closed,Fixed,10/Feb/16 20:38,21/Jun/16 15:43,
Bug,HIVE-13032,12938014,Hive services need HADOOP_CLIENT_OPTS for proper log4j2 initialization,prasanth_j,prasanth_j,Blocker,Closed,Fixed,09/Feb/16 22:14,02/Jun/16 10:14,
Bug,HIVE-13016,12937163,ORC FileDump recovery utility fails in Windows,prasanth_j,jdere,Major,Closed,Fixed,05/Feb/16 21:32,21/Jun/16 15:43,
Bug,HIVE-13015,12937130,Bundle Log4j2 jars with hive-exec,gopalv,prasanth_j,Major,Closed,Fixed,05/Feb/16 19:33,21/Jun/16 15:43,
Bug,HIVE-12999,12936593,Tez: Vertex creation reduce NN IPCs,gopalv,gopalv,Major,Closed,Fixed,04/Feb/16 03:29,21/Jun/16 15:43,
Bug,HIVE-12995,12936520,LLAP: Synthetic file ids need collision checks,sershe,gopalv,Major,Closed,Fixed,03/Feb/16 22:42,21/Jun/16 15:44,
Bug,HIVE-12993,12936451,user and password supplied from URL is overwritten by the empty user and password of the JDBC connection string when it's calling from beeline,aihuaxu,aihuaxu,Major,Closed,Fixed,03/Feb/16 19:46,21/Jun/16 15:43,
Bug,HIVE-12990,12936282,LLAP: ORC cache NPE without FileID support,sershe,gopalv,Major,Closed,Fixed,03/Feb/16 08:37,21/Jun/16 15:43,
Bug,HIVE-12980,12935847,MetaStoreDirectSql determineDbType detects MS SQL as DB.OTHER,kiran.kolli,kiran.kolli,Minor,Resolved,Invalid,02/Feb/16 04:40,02/Jun/16 17:27,
Bug,HIVE-12964,12935239,"TestOperationLoggingAPIWithMr,TestOperationLoggingAPIWithTez fail on branch-2.0 (with Java 7, at least)",prasanth_j,sershe,Major,Closed,Fixed,29/Jan/16 20:05,02/Jun/16 10:17,
Bug,HIVE-12937,12934278,DbNotificationListener unable to clean up old notification events,sushanth,sushanth,Major,Closed,Fixed,26/Jan/16 23:19,01/Oct/19 22:06,
Bug,HIVE-12933,12934189,Beeline will hang when authenticating with PAM when libjpam.so is missing,aihuaxu,aihuaxu,Major,Closed,Fixed,26/Jan/16 18:51,21/Jun/16 15:53,
Bug,HIVE-12911,12933318,PPD might get exercised even when flag is false if CBO is on,jcamacho,jcamacho,Blocker,Closed,Fixed,22/Jan/16 11:24,27/Feb/24 22:23,
Bug,HIVE-12881,12931573,Count() function over partitions doesn't work properly with ORDER BY ,,aihuaxu,Major,Resolved,Not A Problem,15/Jan/16 20:59,15/Jan/16 21:46,
Bug,HIVE-12879,12931526,RowResolver of Semijoin not updated in CalcitePlanner,jcamacho,jcamacho,Major,Closed,Fixed,15/Jan/16 17:52,27/Feb/24 22:24,
Bug,HIVE-12864,12929921,StackOverflowError parsing queries with very large predicates,jcamacho,jcamacho,Major,Closed,Fixed,13/Jan/16 19:17,27/Feb/24 22:23,
